,dates,norte_grande,norte_chico,centro_sur,sur,austral
416,2011-07-19,16.2499996367842,14.8449996681884,12.6799997165799,10.8899997565895,8.74999980442226
417,2011-07-27,16.244999636896,14.7049996713176,12.7899997141212,10.4449997665361,7.06999984197319
418,2011-08-04,16.0099996421486,14.1749996831641,12.4049997227266,10.5449997643009,7.69999982789159
419,2011-08-12,15.66499964986,14.3849996784702,12.5999997183681,10.339999768883,5.89499986823648
420,2011-08-20,15.3899996560067,14.3749996786937,12.5699997190386,10.6999997608364,5.29999988153577
421,2011-08-28,15.334999657236,14.8399996683002,12.3099997248501,10.0899997744709,5.5699998755008
422,2011-09-05,15.3699996564537,14.379999678582,12.474999721162,10.2549997707829,5.99999986588955
423,2011-09-13,14.7149996710941,13.8099996913224,12.7049997160211,10.8249997580424,6.14999986253679
424,2011-09-21,17.8499996010214,14.9699996653944,12.6749997166917,10.4049997674301,6.17999986186624
425,2011-09-29,16.1749996384606,14.5499996747822,13.7549996925518,10.257499770727,5.55499987583607
426,2011-10-07,15.9699996430427,14.8199996687472,13.6249996954575,11.1499997507781,6.62499985191971
427,2011-10-15,16.6249996284023,14.7599996700883,13.4499996993691,10.8499997574836,7.71999982744455
428,2011-10-23,18.0649995962158,15.2649996588007,13.6849996941164,11.8249997356907,6.029999865219
429,2011-10-31,18.8749995781109,15.0099996645004,13.8549996903166,12.0749997301027,5.99999986588955
430,2011-11-08,18.1999995931983,15.8299996461719,14.6699996720999,12.5099997203797,6.4299998562783
431,2011-11-16,19.10499957297,15.7499996479601,14.3149996800348,12.8399997130036,5.83499986957759
432,2011-11-24,18.8499995786697,16.514999630861,15.5149996532127,12.4399997219443,7.63499982934445
433,2011-12-02,19.9499995540828,16.7999996244907,16.0249996418133,13.3699997011572,7.77499982621521
434,2011-12-10,20.0249995524064,17.3099996130913,16.224999637343,14.3749996786937,7.50999983213842
435,2011-12-18,20.8199995346367,17.2224996150471,16.4699996318668,15.2949996581301,7.84999982453883
436,2011-12-26,21.6349995164201,17.5449996078387,16.9449996212497,14.7099996712059,8.24999981559813
437,2011-12-30,23.0599994845688,19.2399995699525,16.8349996237084,15.3049996579066,7.55499983113259
438,2012-01-08,22.2249995032325,20.5949995396659,17.509999608621,16.7699996251613,8.50499980989844
439,2012-01-16,23.1949994815513,20.6949995374307,18.4099995885044,16.0949996402487,8.61999980732799
440,2012-01-24,23.9149994654581,21.2649995246902,18.8349995790049,16.9599996209145,9.26999979279935
441,2012-02-01,23.6299994718283,19.9499995540828,18.7349995812401,16.7149996263906,9.00499979872257
442,2012-02-09,23.2399994805455,19.2799995690584,18.359999589622,16.7149996263906,9.47999978810549
443,2012-02-17,24.8699994441122,21.4799995198846,17.2699996139854,15.7799996472895,8.72499980498105
444,2012-02-25,24.2049994589761,20.9899995308369,19.0049995752051,16.244999636896,9.79999978095293
445,2012-03-04,23.7299994695932,20.4599995426834,18.7899995800108,16.0649996409193,8.33499981369823
446,2012-03-12,22.9274994875304,20.1399995498359,19.1799995712936,16.2799996361136,9.39499979000539
447,2012-03-20,22.9274994875304,21.4249995211139,18.1049995953217,16.3599996343255,9.00499979872257
448,2012-03-28,22.4949994971976,20.0149995526299,17.5199996083975,15.4449996547773,8.8399998024106
449,2012-04-05,22.0849995063618,19.9949995530769,16.8649996230379,15.229999659583,8.41999981179833
450,2012-04-13,22.1049995059147,19.1299995724112,16.5799996294081,14.6749996719882,9.97499977704138
451,2012-04-21,21.9599995091558,18.9499995764345,16.5249996306375,14.6849996717647,9.2999997921288
452,2012-04-29,21.6849995153025,18.5199995860457,15.9299996439368,14.3199996799231,8.15999981760979
453,2012-05-07,21.1549995271489,18.3249995904043,16.1049996400252,13.7699996922165,8.2099998164922
454,2012-05-15,20.1099995505065,17.8799996003509,15.809999646619,13.634999695234,8.18999981693923
455,2012-05-23,20.9799995310605,17.6999996043742,15.2649996588007,12.8149997135624,7.53999983146787
456,2012-05-31,20.3549995450303,17.1199996173382,14.524999675341,12.3249997245148,7.58999983035028
457,2012-06-08,20.5799995400012,16.7199996262789,14.4649996766821,12.0449997307733,7.3499998357147
458,2012-06-16,18.4049995886162,16.9349996214733,13.7749996921048,11.7349997377023,9.01999979838729
459,2012-06-24,18.9149995772168,16.7399996258318,13.9949996871874,11.5299997422844,6.79999984800816
460,2012-07-02,18.5749995848164,16.1649996386841,14.0099996868521,11.2199997492135,5.97499986644834
461,2012-07-10,17.364999611862,15.3399996571243,13.5499996971339,10.4799997657537,8.04999982006848
462,2012-07-18,17.384999611415,15.1749996608123,13.5399996973574,10.9549997551367,8.01499982085079
463,2012-07-26,17.7599996030331,14.8799996674061,12.8949997117743,10.4049997674301,5.43999987840652
464,2012-08-03,16.8999996222556,14.4699996765703,12.3899997230619,10.1499997731298,7.26749983755872
465,2012-08-11,16.9399996213615,14.9449996659532,12.5499997194856,10.4199997670949,5.42999987863004
466,2012-08-19,17.0099996197969,14.4799996763468,12.3249997245148,9.62999978475273,7.01999984309077
467,2012-08-27,16.5099996309727,14.7299996707588,12.5949997184798,10.4799997657537,6.34999985806644
468,2012-09-04,17.0499996189028,14.6699996720999,12.4649997213855,10.7849997589365,5.52499987650663
469,2012-09-12,16.9699996206909,15.1299996618181,12.7349997153506,10.4499997664243,7.29999983683228
470,2012-09-20,15.5949996514246,14.4899996761233,12.8749997122213,10.5849997634068,8.039999820292
471,2012-09-28,17.5199996083975,14.049999685958,12.7549997149035,12.1449997285381,6.43499985616654
472,2012-10-06,16.3599996343255,14.3949996782467,13.0999997071922,10.5749997636303,7.24499983806163
473,2012-10-14,16.7899996247143,14.6399996727705,13.1649997057393,11.0399997532368,9.41499978955835
474,2012-10-22,16.5599996298552,15.6399996504188,14.3249996798113,11.9599997326732,9.81499978061765
475,2012-10-30,16.5749996295199,15.1799996607006,14.1549996836111,11.8549997350201,6.30999985896051
476,2012-11-07,19.0149995749816,15.2349996594712,14.4699996765703,11.8449997352436,7.22999983839691
477,2012-11-15,18.2449995921925,15.9299996439368,14.6649996722117,12.3649997236207,7.15499984007329
478,2012-11-23,18.5599995851517,16.1499996390194,14.9299996662885,12.9399997107685,6.91499984543771
479,2012-12-01,19.8999995552003,17.0799996182323,15.1049996623769,13.2899997029454,11.0049997540191
480,2012-12-09,20.3649995448068,18.3199995905161,16.5049996310845,13.9549996880814,9.14499979559332
481,2012-12-17,20.4699995424598,17.9549995986745,16.7549996254966,13.8549996903166,8.66499980632216
482,2012-12-25,20.8399995341897,18.8499995786697,17.054999618791,13.7049996936694,9.68999978341162
483,2012-12-30,21.4499995205551,17.7949996022508,16.3049996355549,13.6749996943399,9.60999978519976
484,2013-01-08,21.4599995203316,18.7499995809048,16.7599996253848,14.7049996713176,8.07499981950969
485,2013-01-16,22.5999994948506,20.2099995482713,16.7549996254966,14.7599996700883,10.5099997650832
486,2013-01-24,22.9099994879216,20.5799995400012,16.6099996287376,15.4499996546656,10.7424997598864
487,2013-02-01,23.6199994720519,21.2349995253608,17.944999598898,16.639999628067,9.59999978542328
488,2013-02-09,24.6949994480237,21.7749995132908,18.2399995923042,17.0899996180087,9.53499978687614
489,2013-02-17,24.2499994579703,21.4849995197728,19.0149995749816,16.949999621138,9.80999978072941
490,2013-02-25,23.3399994783103,19.9849995533004,18.2999995909631,16.5349996304139,10.7199997603893
491,2013-03-05,22.9049994880334,19.6699995603412,18.0499995965511,16.3249996351078,11.3299997467548
492,2013-03-13,22.1499995049089,19.2349995700642,17.7849996024743,15.9249996440485,10.3749997681007
493,2013-03-21,21.944999509491,19.3449995676056,17.779999602586,16.1899996381253,11.0049997540191
494,2013-03-29,21.9999995082617,18.919999577105,17.674999604933,15.644999650307,11.3924997453578
495,2013-04-06,21.0399995297194,18.9499995764345,17.1399996168911,15.7499996479601,10.8299997579306
496,2013-04-14,21.3549995226786,18.4949995866045,16.8349996237084,14.7799996696413,9.20999979414046
497,2013-04-22,21.0549995293841,18.64999958314,16.6999996267259,14.8549996679649,10.2349997712299
498,2013-04-30,20.2049995483831,18.5849995845929,16.8749996228144,15.1099996622652,10.8249997580424
499,2013-05-08,20.7099995370954,18.6649995828047,16.3349996348843,14.3899996783584,9.72499978262931
500,2013-05-16,19.7449995586649,18.3649995895103,15.7949996469542,13.9374996884726,10.7399997599423
501,2013-05-24,18.5699995849282,17.4799996092916,15.0199996642768,13.5649996967986,8.07999981939793
502,2013-06-01,18.7449995810166,16.8699996229261,14.7499996703118,12.8449997128919,8.91499980073422
503,2013-06-09,18.4349995879456,15.7099996488541,14.2049996824935,12.3199997246265,10.5749997636303
504,2013-06-17,18.3049995908514,15.6299996506423,13.7099996935576,12.2699997257441,7.59499983023852
505,2013-06-25,17.3799996115267,15.2824996584095,13.2899997029454,11.6999997384846,6.16999986208975
506,2013-07-03,16.9199996218085,15.4349996550009,13.4249996999279,11.5799997411668,6.25499986018986
507,2013-07-11,16.9449996212497,15.6899996493012,13.4049997003749,11.354999746196,6.89999984577298
508,2013-07-19,17.137499616947,13.8799996897578,13.3399997018278,11.0699997525662,8.99999979883432
509,2013-07-27,16.3649996342137,14.5099996756762,12.8299997132272,10.7399997599423,6.17499986197799
510,2013-08-04,16.2849996360019,14.8599996678531,12.76499971468,10.6049997629598,8.76999980397522
511,2013-08-12,15.7024996490218,14.2749996809289,12.5899997185916,10.5399997644126,7.6649998286739
512,2013-08-20,15.934999643825,14.3149996800348,13.0599997080863,10.2199997715652,7.78499982599169
513,2013-08-28,15.8049996467307,13.6649996945634,12.204999727197,10.3149997694418,6.50999985449016
514,2013-09-05,16.4549996322021,14.6649996722117,12.76499971468,10.2349997712299,5.1949998838827
515,2013-09-13,16.5049996310845,14.2599996812642,13.1749997055158,10.7149997605011,6.75499984901398
516,2013-09-21,15.8949996447191,13.924999688752,12.5899997185916,10.484999765642,5.80499987024814
517,2013-09-29,15.8549996456131,14.4399996772408,12.8399997130036,11.0299997534603,8.16499981749803
518,2013-10-07,16.20499963779,13.8599996902049,12.889999711886,11.0549997529015,5.739999871701
519,2013-10-15,16.8649996230379,13.6249996954575,12.8549997126684,10.8249997580424,6.01999986544251
520,2013-10-23,17.0349996192381,15.20999966003,13.1699997056276,11.0999997518957,8.44499981123954
